nutrient,gender,age_start_months,age_end_months,amount,unit,source_type,source_name,source_url,notes
Curcumin,Female,0,6,150,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,0,6,150,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,7,12,200,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,7,12,200,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,12,36,250,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,12,36,250,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,48,96,300,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,48,96,300,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,108,156,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,108,156,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,168,216,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Lactating,168,216,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,168,216,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Pregnant,168,216,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,228,360,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Lactating,228,360,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,228,360,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Pregnant,228,360,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,372,600,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Lactating,372,600,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,372,600,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Pregnant,372,600,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,612,840,475,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,612,840,475,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Female,840,840,450,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Male,840,840,450,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Docosahexaenoic Acid (DHA),Female,0,6,75,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,0,6,75,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,7,12,100,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,7,12,100,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,12,36,125,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,12,36,125,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,48,96,150,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,48,96,150,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,108,156,200,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,108,156,200,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,168,216,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Lactating,168,216,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,168,216,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Pregnant,168,216,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,228,360,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Lactating,228,360,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,228,360,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Pregnant,228,360,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,372,600,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Lactating,372,600,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,372,600,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Pregnant,372,600,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,612,840,237,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,612,840,237,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Female,840,840,225,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Male,840,840,225,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Eicosapentaenoic Acid (EPA),Female,0,6,75,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),Male,0,6,75,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),Female,7,12,100,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),Male,7,12,100,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),Female,12,36,125,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),Male,12,36,125,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
